plot_id,BK_ID,block_id,transect_id,plot_no,plot_noo,plot_date_year,plot_date_month,plot_date_day,plot_start_time_hour,plot_start_time_minute,team_leader,team_leader_qualifier,gps_no,altitude,altitude_unit_name,plot_coordinate_srs,plot_coordinate_x,plot_coordinate_y,photos_photo_n,photos_photo_e,photos_photo_s,photos_photo_w,canopy,land_use,land_use_specify,plot_condition.1.,plot_condition.2.,notes,plot_end_time_hour,plot_end_time_minute,trees_ha,ag_biomass_ha,bg_biomass_ha,total_biomass_ha,ag_carbon_ha,bg_carbon_ha,total_carbon_ha,total_co2_ha
20613,206,MAB-331A,1,3,3,2016,3,12,11,57,4,,3,1152,m,EPSG:32636,495251,48398,,,,,1,2,,,,Normal,12,16,100,25.63467884,6.152322921,31.78700176,12.81733942,3.076161461,15.89350088,58.27616989
20614,206,MAB-331A,1,4,4,2016,3,12,11,28,4,,4,1135,m,EPSG:32636,495357,48401,,,,,1,2,,,,Normal,11,51,220,216.5261616,51.96627879,268.4924404,108.2630808,25.98313939,134.2462202,492.2361407
20615,206,MAB-331A,1,5,5,2016,3,12,11,7,4,,5,1132,m,EPSG:32636,495447,48394,,,,,2,2,,,,Normal,11,21,280,278.0583508,66.7340042,344.792355,139.0291754,33.3670021,172.3961775,632.1193176
20616,206,MAB-331A,1,6,6,2016,3,12,10,46,4,,6,1158,m,EPSG:32636,495553,48401,,,,,2,2,,,,Normal,11,3,280,192.4045847,46.17710033,238.581685,96.20229235,23.08855016,119.2908425,437.3997559
20617,206,MAB-331A,1,7,7,2016,3,12,10,21,4,,1,1172,m,EPSG:32636,495651,48400,,,,,2,2,,,,Normal,10,41,260,115.6636129,27.7592671,143.42288,57.83180646,13.87963355,71.71144001,262.9419467
20618,206,MAB-331A,1,8,8,2016,3,12,9,54,4,,3,1141,m,EPSG:32636,495747,48398,,,,,1,2,,,,Normal,10,6,160,36.83500578,8.840401388,45.67540717,18.41750289,4.420200694,22.83770359,83.73824648
20619,206,MAB-331A,1,9,9,2016,3,12,9,30,4,,4,0,,EPSG:32636,495851,48402,,,,,2,2,,,,Normal,9,50,300,123.1962983,29.56711158,152.7634098,61.59814913,14.78355579,76.38170492,280.0662514
206110,206,MAB-331A,1,10,10,2016,3,12,9,5,4,,5,0,,EPSG:32636,495953,48402,,,,,1,2,,,,Normal,9,26,400,258.6280604,62.07073449,320.6987948,129.3140302,31.03536724,160.3493974,587.9477905
20811,208,MAB-3B,1,1,1,2016,2,11,9,56,7,,3,1130,m,EPSG:32636,505054,50013,,,,,2,2,,,,"NM, NORMAL",10,20,440,247.5930816,59.42233958,307.0154212,123.7965408,29.71116979,153.5077106,562.8616055
20812,208,MAB-3B,1,2,2,2016,2,11,10,23,7,,3,1132,m,EPSG:32636,505127,50021,,,,,3,2,,,,"NM, NORMAL",10,40,540,488.1304214,117.1513011,605.2817226,244.0652107,58.57565057,302.6408613,1109.683158
20813,208,MAB-3B,1,3,3,2016,2,11,10,23,7,,3,1137,m,EPSG:32636,505254,50008,,,,,3,2,,,,"NM, NORMAL",10,40,220,288.198483,69.16763593,357.366119,144.0992415,34.58381797,178.6830595,655.1712181
20814,208,MAB-3B,1,4,4,2016,2,11,10,1,7,,3,1142,m,EPSG:32636,505348,50006,,,,,3,2,,,,"NM, NORMAL",11,15,280,404.3221823,97.03732375,501.359506,202.1610911,48.51866187,250.679753,919.1590944
20815,208,MAB-3B,1,5,5,2016,10,11,11,22,7,,3,1145,m,EPSG:32636,505458,49998,,,,,3,2,,,,"NM, NORMAL",11,33,220,136.3068759,32.71365022,169.0205261,68.15343795,16.35682511,84.51026306,309.8709646
20816,208,MAB-3B,1,6,6,2016,2,11,11,36,7,,3,1144,m,EPSG:32636,505554,49990,,,,,2,2,,,,"NM, NORMAL",11,43,160,127.931459,30.70355015,158.6350091,63.96572948,15.35177507,79.31750455,290.83085
20817,208,MAB-3B,1,7,7,2016,2,11,11,45,7,,3,1115,m,EPSG:32636,505649,49985,,,,,3,2,,,,"NM, NORMAL",11,59,340,112.4183011,26.98039227,139.3986934,56.20915057,13.49019614,69.69934671,255.5642713
20818,208,MAB-3B,1,8,8,2016,10,11,12,3,7,,3,1208,m,EPSG:32636,505748,49975,,,,,3,2,,,,"LG, LOGGING",12,16,400,286.6971347,68.80731234,355.5044471,143.3485674,34.40365617,177.7522235,651.758153
20819,208,MAB-3B,1,9,9,2016,2,11,12,18,7,,3,1204,m,EPSG:32636,505843,49973,,,,,3,2,,,,"NM, NORMAL",12,37,360,243.00055,58.320132,301.320682,121.500275,29.160066,150.660341,552.4212504
208110,208,MAB-3B,1,10,10,2016,2,11,12,39,7,,3,1202,m,EPSG:32636,55954,49956,,,,,3,2,,,,"NM, NORMAL",13,1,480,627.8115339,150.6747681,778.486302,313.9057669,75.33738406,389.243151,1427.224887
20911,209,MAB-3E,1,1,1,2016,1,22,10,2,7,,1,1134,m,EPSG:32636,508043,46571,,,,,2,2,,,,Logging,10,17,120,204.426857,49.06244568,253.4893027,102.2134285,24.53122284,126.7446514,464.7303883
20912,209,MAB-3E,1,2,2,2016,1,22,10,21,7,,1,1141,m,EPSG:32636,508160,46580,,,,,3,2,,,,NORMAL,10,37,140,110.1771157,26.44250776,136.6196234,55.08855783,13.22125388,68.3098117,250.4693096
20913,209,MAB-3E,1,3,3,2016,1,22,10,47,7,,1,1147,m,EPSG:32636,508247,46575,,,,,3,2,,,,Normal,11,8,220,356.7728209,85.62547702,442.3982979,178.3864105,42.81273851,221.199149,811.0635462
20914,209,MAB-3E,1,4,4,2016,1,22,11,11,7,,1,1152,m,EPSG:32636,508341,46577,,,,,3,2,,,,Logging,11,34,140,102.1205513,24.50893232,126.6294836,51.06027566,12.25446616,63.31474182,232.1540533
20915,209,MAB-3E,1,5,5,2016,1,22,11,36,7,,1,1160,m,EPSG:32636,508451,46574,,,,,3,2,,,,Normal,11,57,260,226.6791996,54.40300791,281.0822075,113.3395998,27.20150395,140.5411038,515.3173805
20916,209,MAB-3E,1,6,6,2016,1,22,12,0,7,,1,1222,m,EPSG:32636,508546,46580,,,,,3,2,,,,Normal,12,20,320,392.9184403,94.30042567,487.218866,196.4592202,47.15021284,243.609433,893.2345876
20917,209,MAB-3E,1,7,7,2016,1,22,12,23,7,,1,1227,m,EPSG:32636,508646,46568,,,,,3,2,,,,Normal,13,5,480,209.5372812,50.28894749,259.8262287,104.7686406,25.14447374,129.9131143,476.3480859
21011,210,MAB-40F,1,1,4,2015,12,21,10,0,23,,6,1203,m,EPSG:32636,505347,46378,,,,,3,2,,,,normal,10,0,260,188.2094339,45.17026414,233.379698,94.10471695,22.58513207,116.689849,427.8627797
21012,210,MAB-40F,1,2,5,2015,12,21,10,56,23,,6,1211,m,EPSG:32636,505443,46378,,,,,2,2,,,,normal,11,30,260,175.0210773,42.00505855,217.0261358,87.51053865,21.00252927,108.5130679,397.881249
21013,210,MAB-40F,1,3,6,2015,12,21,13,6,23,,6,1217,m,EPSG:32636,505551,46385,,,,,2,2,,,,"river flowing, plot fall where a river flows",13,59,260,211.4898861,50.75757266,262.2474587,105.744943,25.37878633,131.1237294,480.7870077
21014,210,MAB-40F,1,4,7,2015,12,20,14,8,23,,6,1219,m,EPSG:32636,505652,46373,,,,,3,2,,,,"old charcaol kiln, charcaol kilns",15,0,380,214.8536087,51.5648661,266.4184748,107.4268044,25.78243305,133.2092374,488.4338705
21015,210,MAB-40F,1,5,8,2015,12,20,13,10,23,,6,1225,m,EPSG:32636,505749,46380,,,,,3,2,,,,normal,13,50,340,157.959895,37.91037479,195.8702698,78.97994748,18.9551874,97.93513488,359.0954946
21016,210,MAB-40F,1,6,9,2015,12,20,11,30,23,,6,1218,m,EPSG:32636,505823,46382,,,,,3,2,,,,normal,12,30,280,119.6191609,28.70859862,148.3277595,59.80958046,14.35429931,74.16387977,271.9342258
21017,210,MAB-40F,1,7,10,2015,12,20,10,15,23,,6,0,,EPSG:32636,505945,46369,,,,,2,2,,,,"charcaol burning, charcaol burning within the plot",10,56,180,145.3743823,34.88985175,180.2642341,72.68719115,17.44492588,90.13211703,330.4844291
21211,212,MAB-41F,1,1,1,2015,12,20,9,52,7,,2,1205,m,EPSG:32636,505044,45928,,,,,2,2,,,,normal,10,19,180,265.3375894,63.68102146,329.0186109,132.6687947,31.84051073,164.5093054,603.2007866
21212,212,MAB-41F,1,2,2,2015,12,20,10,26,7,,2,1245,m,EPSG:32636,505159,45940,,,,,3,2,,,,tropical forest,11,10,280,194.7342854,46.73622851,241.4705139,97.36714272,23.36811425,120.735257,442.6959422
21213,212,MAB-41F,1,3,3,2015,12,20,11,20,7,,2,1173,m,EPSG:32636,505261,45948,,,,,3,2,,,,normal,11,55,340,328.0482112,78.73157068,406.7797818,164.0241056,39.36578534,203.3898909,745.7629334
21214,212,MAB-41F,1,4,4,2015,12,20,12,0,7,,2,1188,m,EPSG:32636,505354,45951,,,,,3,2,,,,normal,12,45,420,415.639595,99.75350279,515.3930978,207.8197975,49.8767514,257.6965489,944.8873459
21215,212,MAB-41F,1,5,5,2015,10,20,12,48,7,,2,1211,m,EPSG:32636,505453,45975,,,,,2,2,,,,normal,13,17,260,285.417638,68.50023312,353.9178711,142.708819,34.25011656,176.9589356,648.8494304
21216,212,MAB-41F,1,6,6,2015,12,20,13,22,7,,2,1151,m,EPSG:32636,505560,45982,,,,,3,2,,,,normal,14,15,500,363.3980302,87.21552724,450.6135574,181.6990151,43.60776362,225.3067787,826.1248553
21217,212,MAB-41F,1,7,7,2015,12,20,14,17,7,,2,1186,m,EPSG:32636,505655,45970,,,,,3,2,,,,normal,14,57,420,346.7114938,83.2107585,429.9222523,173.3557469,41.60537925,214.9611261,788.1907958
21218,212,MAB-41F,1,8,8,2015,12,20,15,0,7,,2,1184,m,EPSG:32636,505745,45970,,,,,3,2,,,,normal,15,28,400,235.4713633,56.5131272,291.9844905,117.7356817,28.2565636,145.9922453,535.3048993
21219,212,MAB-41F,1,9,9,2015,12,20,15,31,7,,2,1150,m,EPSG:32636,505831,45964,,,,,3,2,,,,normal,16,4,420,160.7283925,38.57481421,199.3032067,80.36419626,19.2874071,99.65160337,365.3892123
212110,212,MAB-41F,1,10,10,2015,12,20,16,7,7,,2,1198,m,EPSG:32636,505948,45983,,,,,2,2,,,,normal,16,46,240,272.4297818,65.38314764,337.8129295,136.2148909,32.69157382,168.9064647,619.3237041
21311,213,MAB-44E,1,1,1,2016,2,12,9,54,4,,1,1215,m,EPSG:32636,504038,49419,,,,,3,2,,,,normal,10,9,240,267.1797429,64.1231383,331.3028812,133.5898715,32.06156915,165.6514406,607.3886156
21312,213,MAB-44E,1,2,2,2016,2,12,10,14,4,,1,1249,m,EPSG:32636,504146,49396,,,,,2,2,,,,Normal,10,27,200,112.7887332,27.06929597,139.8580292,56.3943666,13.53464798,69.92901459,256.4063868
21313,213,MAB-44E,1,3,3,2016,2,12,10,33,4,,1,1219,m,EPSG:32636,504231,49399,,,,,2,2,,,,Normal,10,54,340,316.3794098,75.93105836,392.3104682,158.1897049,37.96552918,196.1552341,719.2358583
21314,213,MAB-44E,1,4,4,2016,2,12,11,3,4,,1,1215,m,EPSG:32636,504341,49389,,,,,2,2,,,,Normal,11,13,200,370.2282613,88.85478272,459.0830441,185.1141307,44.42739136,229.541522,841.6522475
21315,213,MAB-44E,1,5,5,2016,2,12,11,20,4,,1,1196,m,EPSG:32636,504445,49392,,,,,2,2,,,,normal,11,35,240,286.6291407,68.79099376,355.4201344,143.3145703,34.39549688,177.7100672,651.6035798
21316,213,MAB-44E,1,6,6,2016,2,12,11,45,4,,1,1196,m,EPSG:32636,504542,49407,,,,,2,2,,,,Normal,12,5,320,218.5758586,52.45820607,271.0340647,109.2879293,26.22910304,135.5170324,496.8957853
21317,213,MAB-44E,1,7,7,2016,2,12,12,9,4,,1,1186,m,EPSG:32636,504655,49408,,,,,2,2,,,,Normal,12,22,220,119.9167704,28.7800249,148.6967953,59.95838522,14.39001245,74.34839767,272.6107915
21318,213,MAB-44E,1,8,8,2016,2,12,12,30,4,,1,1205,m,EPSG:32636,504751,49407,,,,,2,2,,,,Normal,12,44,300,205.5821102,49.33970644,254.9218166,102.7910551,24.66985322,127.4609083,467.3566638
21319,213,MAB-44E,1,9,9,2016,2,12,11,2,4,,1,1202,m,EPSG:32636,504853,49397,,,,,2,2,,,,Normal,12,50,220,160.6576648,38.55783956,199.2155044,80.32883242,19.27891978,99.6077522,365.2284247
213110,213,MAB-44E,1,10,10,2016,2,12,11,24,4,,1,1206,m,EPSG:32636,504944,49408,,,,,2,2,,,,Normal,13,9,260,487.0004987,116.8801197,603.8806184,243.5002494,58.44005985,301.9403092,1107.114467
21412,214,MAB-45E,1,2,2,2016,2,5,10,56,5,,1,3713,m,EPSG:32636,504154,50992,,,,,3,2,,,,normal,11,27,340,344.2583703,82.62200886,426.8803791,172.1291851,41.31100443,213.4401896,782.6140284
21413,214,MAB-45E,1,3,3,2016,2,5,11,35,5,,1,3767,m,EPSG:32636,504261,50989,,,,,1,2,,,,"none, Logging",11,52,140,233.8555658,56.12533579,289.9809016,116.9277829,28.0626679,144.9904508,531.6316529
21414,214,MAB-45E,1,4,4,2016,2,5,11,58,5,,1,3849,m,EPSG:32636,504355,50998,,,,,3,2,,,,Normal,12,21,300,242.2117054,58.13080929,300.3425147,121.1058527,29.06540465,150.1712573,550.6279436
21415,214,MAB-45E,1,5,5,2016,2,5,12,32,5,,1,3866,m,EPSG:32636,504454,50996,,,,,3,2,,,,Normal,12,40,320,211.0473636,50.65136727,261.6987309,105.5236818,25.32568364,130.8493654,479.7810066
21416,214,MAB-45E,1,6,6,2016,2,5,12,47,5,,1,3882,m,EPSG:32636,504561,510000,,,,,3,2,,,,Normal,13,7,380,199.3621124,47.84690697,247.2090193,99.68105619,23.92345348,123.6045097,453.2165355
21417,214,MAB-45E,1,7,7,2016,2,5,1,13,5,,1,3916,m,EPSG:32636,504661,51000,,,,,3,2,,,,normal,1,31,300,366.0295342,87.8470882,453.8766224,183.0147671,43.9235441,226.9383112,832.107141
21418,214,MAB-45E,1,8,8,2016,2,5,1,35,5,,1,3949,m,EPSG:32636,504761,51007,,,,,3,2,,,,Normal,2,0,460,263.0920469,63.14209125,326.2341381,131.5460234,31.57104563,163.1170691,598.0959199
21419,214,MAB-45E,1,9,9,2016,2,5,2,6,5,,1,3960,m,EPSG:32636,504856,51012,,,,,2,2,,,,Normal,2,21,240,168.8252938,40.51807052,209.3433643,84.41264691,20.25903526,104.6716822,383.7961679
214110,214,MAB-45E,1,10,10,2016,2,5,2,27,5,,1,3955,m,EPSG:32636,504966,51021,,,,,3,2,,,,normal,2,41,140,103.5299764,24.84719433,128.3771707,51.76498818,12.42359716,64.18858535,235.3581463
21511,215,MAB-46E,1,1,1,2016,2,3,10,55,3,,1,1257,m,EPSG:32636,504119,52774,,,,,2,2,,,,"Normal,",11,17,220,105.3186508,25.2764762,130.595127,52.65932541,12.6382381,65.2975635,239.4243995
21512,215,MAB-46E,1,2,2,2016,2,3,11,22,3,,1,1190,m,EPSG:32636,504196,52762,,,,,1,2,,,,"normal,",11,53,420,125.9977744,30.23946587,156.2372403,62.99888722,15.11973293,78.11862015,286.4349406
21513,215,MAB-46E,1,3,3,2016,2,3,11,56,3,,1,1194,m,EPSG:32636,504316,52767,,,,,2,2,,,,"normal,",12,13,220,143.511984,34.44287617,177.9548602,71.75599201,17.22143808,88.9774301,326.250577
21514,215,MAB-46E,1,4,4,2016,2,3,12,16,3,,1,1179,m,EPSG:32636,504417,52768,,,,,1,2,,,,"Normal,",12,34,200,146.628745,35.1908988,181.8196438,73.31437251,17.5954494,90.90982191,333.3360137
21515,215,MAB-46E,1,5,5,2016,2,3,12,40,3,,1,1106,m,EPSG:32636,504427,52755,,,,,1,2,,,,"normal,",13,1,360,202.581345,48.61952279,251.2008677,101.2906725,24.3097614,125.6004339,460.5349242
21516,215,MAB-46E,1,6,6,2016,2,3,13,5,3,,1,1197,m,EPSG:32636,504610,52777,,,,,2,2,,,,0,13,33,500,621.6357832,149.192588,770.8283712,310.8178916,74.59629399,385.4141856,1413.185347
21517,215,MAB-46E,1,7,7,2016,2,3,1,37,3,,1,1197,m,EPSG:32636,504712,52778,,,,,1,2,,,,"NORMAL,",2,0,240,80.76144485,19.38274676,100.1441916,40.38072242,9.691373381,50.0720958,183.5976846
21518,215,MAB-46E,1,8,8,2016,2,3,2,3,3,,1,1185,m,EPSG:32636,504822,52785,,,,,2,2,,,,"NORMAL,",2,23,300,176.669522,42.40068527,219.0702072,88.33476099,21.20034264,109.5351036,401.6287133
21519,215,MAB-46E,1,9,9,2016,2,3,2,27,3,,1,1173,m,EPSG:32636,504711,52783,,,,,2,2,,,,"NORMAL,",2,46,240,238.4719379,57.2332651,295.705203,119.235969,28.61663255,147.8526015,542.1262055
215110,215,MAB-46E,1,10,10,2016,2,3,2,50,3,,1,1181,m,EPSG:32636,505013,52792,,,,,2,2,,,,"NORMAL, REGENERATING",3,14,260,153.137327,36.75295849,189.8902855,76.56866352,18.37647925,94.94514277,348.1321902
21712,217,MAB-51F,1,2,2,2016,2,3,15,47,13,,5,1220,m,EPSG:32636,503221,52748,,,,,2,2,,,,normal,16,15,180,97.26964475,23.34471474,120.6143595,48.63482238,11.67235737,60.30717975,221.1263257
21713,217,MAB-51F,1,3,3,2016,2,3,15,18,13,,5,1256,m,EPSG:32636,503321,52771,,,,,3,2,,,,normal,15,41,200,105.4487713,25.30770512,130.7564765,52.72438567,12.65385256,65.37823824,239.7202069
21716,217,MAB-51F,1,6,6,2016,2,3,13,26,13,,5,1235,m,EPSG:32636,503631,52768,,,,,3,2,,,,logging,13,57,180,67.91284369,16.29908249,84.21192618,33.95642185,8.149541243,42.10596309,154.3885313
21717,217,MAB-51F,1,7,7,2016,2,3,12,50,13,,5,1233,m,EPSG:32636,503733,52764,,,,,3,2,,,,logging,13,20,260,207.330022,49.75920528,257.0892273,103.665011,24.87960264,128.5446136,471.33025
21718,217,MAB-51F,1,8,8,2016,2,3,12,14,13,,5,1215,m,EPSG:32636,503828,52766,,,,,3,2,,,,logging,12,44,300,159.6119922,38.30687812,197.9188703,79.80599608,19.15343906,98.95943513,362.8512622
21719,217,MAB-51F,1,9,9,2016,2,3,11,36,13,,5,1131,m,EPSG:32636,503919,52770,,,,,3,2,,,,logging,12,6,220,47.00863923,11.28207341,58.29071264,23.50431961,5.641036707,29.14535632,106.8663065
21811,218,MAB-53F,1,1,1,2016,2,5,13,11,3,,3,1196,m,EPSG:32636,503050,49405,,,,,2,2,,,,normal,13,29,300,179.2467707,43.01922496,222.2659956,89.62338533,21.50961248,111.1329978,407.4876586
21812,218,MAB-53F,1,2,2,2016,10,5,12,49,3,,3,1200,m,EPSG:32636,503152,49392,,,,,2,2,,,,normal,13,8,240,429.8956166,103.174948,533.0705646,214.9478083,51.58747399,266.5352823,977.296035
21813,218,MAB-53F,1,3,3,2016,2,5,12,26,3,,3,1223,m,EPSG:32636,503257,49410,,,,,2,2,,,,normal,12,45,360,258.8201488,62.11683571,320.9369845,129.4100744,31.05841786,160.4684923,588.3844716
21814,218,MAB-53F,1,4,4,2016,2,5,11,7,3,,3,1133,m,EPSG:32636,503362,49407,,,,,2,2,,,,normal,12,23,320,103.7717356,24.90521655,128.6769522,51.88586782,12.45260828,64.3384761,235.9077457
21815,218,MAB-53F,1,5,5,2016,2,5,11,50,3,,3,1275,m,EPSG:32636,503452,49408,,,,,2,2,,,,normal,12,3,220,169.8202216,40.75685319,210.5770748,84.91011082,20.3784266,105.2885374,386.0579705
21816,218,MAB-53F,1,6,6,2016,2,2,11,27,3,,3,1285,m,EPSG:32636,503568,49409,,,,,3,2,,,,normal,11,45,340,243.8209153,58.51701966,302.3379349,121.9104576,29.25850983,151.1689675,554.286214
21817,218,MAB-53F,1,7,7,2016,2,5,11,5,3,,3,1266,m,EPSG:32636,503663,49407,,,,,2,2,,,,normal,11,22,300,228.1514947,54.75635873,282.9078534,114.0757474,27.37817937,141.4539267,518.664398
21818,218,MAB-53F,1,8,8,2016,5,5,10,45,3,,3,1280,m,EPSG:32636,503753,49391,,,,,2,2,,,,normal,11,1,260,167.6942482,40.24661957,207.9408678,83.8471241,20.12330978,103.9704339,381.2249242
21819,218,MAB-53F,1,9,9,2016,11,5,10,14,3,,3,1273,m,EPSG:32636,503858,49403,,,,,3,2,,,,normal,10,40,340,465.9715306,111.8331674,577.804698,232.9857653,55.91658368,288.902349,1059.308613
218110,218,MAB-53F,1,10,10,2016,2,5,9,45,3,,3,1248,m,EPSG:32636,503950,49402,,,,,3,2,,,,normal,10,9,340,229.3517979,55.0444315,284.3962294,114.675899,27.52221575,142.1981147,521.3930873
21921,219,MAB-54F,2,1,1,2016,1,20,16,20,5,,3,0,,EPSG:32636,503055,45500,,,,,2,2,,,,"normal, logging",17,12,380,185.8368344,44.60084025,230.4376746,92.91841719,22.30042013,115.2188373,422.4690702
21922,219,MAB-54F,2,2,2,2016,1,20,14,50,5,,3,1189,m,EPSG:32636,503148,45519,,,,,3,2,,,,charcaol fires,15,16,340,144.0237083,34.56569,178.5893983,72.01185417,17.282845,89.29469917,327.4138969
21923,219,MAB-54F,2,3,3,2016,1,20,15,8,5,,3,1183,m,EPSG:32636,503244,45540,,,,,3,2,,,,"normal, no activity",15,39,360,139.1074851,33.38579643,172.4932815,69.55374256,16.69289821,86.24664077,316.2376828
21924,219,MAB-54F,2,4,4,2016,1,20,14,26,5,,3,1176,m,EPSG:32636,503340,45549,,,,,3,2,,,,"normal, no activity",15,2,460,239.7531281,57.54075074,297.2938788,119.8765641,28.77037537,148.6469394,545.0387779
21925,219,MAB-54F,2,5,5,2016,1,20,13,41,5,,3,1167,m,EPSG:32636,503442,45552,,,,,3,2,,,,"normal, logging",14,10,260,183.0064513,43.9215483,226.9279996,91.50322563,21.96077415,113.4639998,416.0346658
21926,219,MAB-54F,2,6,6,2016,1,20,13,41,5,,3,1167,m,EPSG:32636,503442,45552,,,,,3,2,,,,logging,14,10,320,167.3501518,40.16403644,207.5141883,83.67507592,20.08201822,103.7570941,380.4426785
21927,219,MAB-54F,2,7,7,2016,1,20,12,18,5,,3,1189,m,EPSG:32636,503637,45575,,,,,2,2,,,,"charcaol, charcaol burning",12,49,220,91.5704487,21.97690769,113.5473564,45.78522435,10.98845384,56.77367819,208.1701534
21928,219,MAB-54F,2,8,8,2016,1,20,11,40,5,,3,1187,m,EPSG:32636,503737,4567,,,,,3,2,,,,normal,12,11,220,145.1653637,34.83968728,180.005051,72.58268184,17.41984364,90.00252548,330.0092601
219210,219,MAB-54F,2,10,10,2016,1,20,9,49,5,,3,1183,m,EPSG:32636,53942,45559,,,,,3,2,,,,logging,10,30,360,183.6641319,44.07939165,227.7435235,91.83206593,22.03969582,113.8717618,417.5297931
22211,222,MAB-58F,1,1,1,2016,2,12,9,26,2,,2,1129,m,EPSG:32636,502069,49617,,,,,3,2,,,,"slopping ground, slopping ground towards the east",9,50,300,271.9353709,65.26448901,337.1998599,135.9676854,32.63224451,168.5999299,618.1997431
22311,223,MAB-5B,1,1,1,2016,2,5,10,48,7,,3,1116,m,EPSG:32636,504119,52174,,,,,3,2,,,,"NM, NORMAL",11,10,360,336.0470523,80.65129256,416.6983449,168.0235262,40.32564628,208.3491724,763.9469656
22312,223,MAB-5B,1,2,2,2016,2,5,11,19,7,,3,1115,m,EPSG:32636,504210,52160,,,,,3,2,,,,NORMAL,11,37,300,158.4831416,38.03595399,196.5190956,79.24157082,19.017977,98.25954782,360.2850087
22313,223,MAB-5B,1,3,3,2016,2,5,11,40,7,,3,1178,m,EPSG:32636,504308,52167,,,,,3,2,,,,"NM, NORMAL",11,56,280,177.8437879,42.68250909,220.526297,88.92189394,21.34125455,110.2631485,404.2982111
22314,223,MAB-5B,1,4,4,2016,2,5,12,0,7,,3,1227,m,EPSG:32636,504404,52164,,,,,2,2,,,,"NM, NORMAL",12,18,380,499.6654032,119.9196968,619.5851,249.8327016,59.95984839,309.79255,1135.906017
22315,223,MAB-5B,1,5,5,2016,2,5,12,23,7,,3,1173,m,EPSG:32636,504507,52159,,,,,3,2,,,,"NM, NORMAL",12,45,400,383.7593214,92.10223714,475.8615586,191.8796607,46.05111857,237.9307793,872.4128574
22316,223,MAB-5B,1,6,6,2016,2,5,12,48,7,,3,1177,m,EPSG:32636,504611,52153,,,,,3,2,,,,"NM, NORMAL",13,6,400,148.4149585,35.61959005,184.0345486,74.20747927,17.80979503,92.0172743,337.3966724
22317,223,MAB-5B,1,7,7,2016,2,5,13,15,7,,3,1182,m,EPSG:32636,504708,52147,,,,,2,2,,,,LOGGING,13,37,280,470.0374931,112.8089983,582.8464914,235.0187465,56.40449917,291.4232457,1068.551901
22318,223,MAB-5B,1,8,8,2016,2,5,13,41,7,,3,1169,m,EPSG:32636,504808,521444,,,,,3,2,,,,"NM, NORMAL",13,59,420,474.5891354,113.9013925,588.4905279,237.2945677,56.95069624,294.2452639,1078.899301
22319,223,MAB-5B,1,9,9,2016,2,5,13,47,7,,3,1182,m,EPSG:32636,504911,52132,,,,,3,2,,,,"NM, NORMAL",14,17,320,448.0843172,107.5402361,555.6245534,224.0421586,53.77011807,277.8122767,1018.645014
223110,223,MAB-5B,1,10,10,2016,10,5,14,24,7,,3,1180,m,EPSG:32636,50507,52136,,,,,3,2,,,,"NM, NORMAL",14,38,240,164.2909439,39.42982655,203.7207705,82.14547197,19.71491327,101.8603852,373.4880792
22411,224,MAB-60A,1,1,1,2016,2,6,2,24,2,,1,1158,m,EPSG:32636,508079,49808,,,,,3,2,,,,Water logged,2,42,220,178.5994337,42.86386409,221.4632978,89.29971685,21.43193204,110.7316489,406.0160459
22412,224,MAB-60A,1,2,2,2016,2,6,1,52,2,,2,1152,m,EPSG:32636,508174,49796,,,,,3,2,,,,Water logged,2,15,340,215.671664,51.76119936,267.4328633,107.835832,25.88059968,133.7164317,490.2935828
22413,224,MAB-60A,1,3,3,2016,8,8,10,42,2,,2,1146,m,EPSG:32636,508286,49788,,,,,2,2,,,,Water logged,1,47,280,153.7538885,36.90093325,190.6548218,76.87694427,18.45046662,95.32741089,349.5338399
22414,224,MAB-60A,1,4,4,2016,2,6,1,2,2,,4,1152,m,EPSG:32636,508375,49801,,,,,2,2,,,,Swampy area,1,18,140,151.8419834,36.44207601,188.2840594,75.92099169,18.221038,94.14202969,345.1874422
22415,224,MAB-60A,1,5,5,2016,2,6,12,26,2,,5,1153,m,EPSG:32636,508473,49791,,,,,3,2,,,,mature forest,12,57,340,367.9672946,88.31215069,456.2794452,183.9836473,44.15607535,228.1397226,836.5123163
22416,224,MAB-60A,1,6,6,2016,2,6,11,53,2,,6,1107,m,EPSG:32636,508564,49808,,,,,3,2,,,,young forest,12,22,400,156.4190961,37.54058305,193.9596791,78.20954803,18.77029153,96.97983955,355.592745
22417,224,MAB-60A,1,7,7,2016,2,6,11,23,2,,1,1108,m,EPSG:32636,508663,49813,,,,,3,2,,,,young forest,11,44,240,205.657805,49.3578732,255.0156782,102.8289025,24.6789366,127.5078391,467.5287434
22418,224,MAB-60A,1,8,8,2016,2,6,10,40,2,,1,1109,m,EPSG:32636,508765,49807,,,,,3,2,,,,young forest,11,10,420,202.6525844,48.63662024,251.2892046,101.3262922,24.31831012,125.6446023,460.6968751
22419,224,MAB-60A,1,9,9,2016,2,6,10,15,2,,2,1111,m,EPSG:32636,508880,49807,,,,,3,2,,,,Colonizing forest,10,35,280,209.388487,50.25323689,259.6417239,104.6942435,25.12661844,129.820862,476.0098272
224110,224,MAB-60A,1,10,10,2016,2,6,9,50,2,,4,1113,m,EPSG:32636,508973,49810,,,,,3,2,,,,Colonizing forest,10,11,380,212.7390347,51.05736832,263.796403,106.3695173,25.52868416,131.8982015,483.6267389
